id,customer_id,product_id,quantity,sale_price
8036,8587,7316,4,32.0
5938,740,137,3,0.0
8441,160,97,8,31.0
4347,5156,9433,7,4.0
5637,3823,5771,3,19.0
4286,2998,6797,6,51.0
2171,7522,5836,1,60.0
3223,4924,4120,8,3.0
6614,7187,755,7,38.0
1259,6072,7483,9,82.0
8762,804,298,6,73.0
4995,2470,3225,6,49.0
3468,818,9556,5,85.0
7922,451,2346,1,54.0
9683,2998,204,2,59.0
405,7665,4491,10,93.0
9252,6354,1657,10,38.0
9665,9670,4898,7,31.0
9956,629,755,10,56.0
2251,6256,8430,8,13.0
2833,2470,8121,8,45.0
9763,5161,3225,5,97.0
3209,2470,2750,4,83.0
2076,716,2928,8,60.0
1702,7382,8428,10,30.0
4190,8038,6348,4,87.0
8538,9173,2629,1,19.0
6396,7979,2274,2,47.0
5179,2761,2088,2,24.0
87,6072,5587,9,23.0
2897,4924,2336,1,3.0
3430,740,2088,6,38.0
1738,2841,298,2,80.0
1753,3633,97,6,31.0
5243,740,7618,7,20.0
2083,3214,298,8,14.0
6567,8344,298,6,1.0
503,1825,6692,6,53.0
3790,3985,9860,2,73.0
3680,7979,3044,10,7.0
5778,5586,2269,5,36.0
322,4332,9805,4,86.0
445,9173,2269,10,15.0
7546,2761,8430,4,46.0
7575,3214,4120,4,85.0
1817,9360,814,7,51.0
605,3010,7483,9,96.0
9019,160,6348,4,45.0
6919,1678,2269,2,43.0
9147,9173,2750,4,58.0
6746,5655,6348,5,51.0
1368,9173,9805,6,93.0
6926,2841,2629,5,22.0
6855,6157,2629,6,35.0
1024,1585,9965,2,70.0
4681,2470,3044,6,34.0
7715,2841,5961,4,27.0
541,4024,9433,10,51.0
5139,1828,7618,1,39.0
1993,740,2928,8,29.0
3584,7938,4491,10,86.0
5558,2998,7483,7,86.0
3144,7537,204,3,0.0
5760,7979,6419,5,18.0
9494,5550,6630,1,99.0
7459,3985,6419,1,80.0
3008,3929,9620,5,97.0
2198,4024,755,5,18.0
8411,3135,4582,6,97.0
9292,9670,9125,9,37.0
4263,9059,7483,2,40.0
4418,6157,5781,1,49.0
1481,629,5781,7,11.0
3627,804,2629,2,1.0
4718,9749,3225,2,76.0
3311,6354,9556,5,83.0
8219,2091,9860,6,65.0
9320,629,204,10,57.0
1093,9115,5587,6,85.0
7907,4952,2928,10,67.0
7388,2736,9433,9,12.0
4386,451,7618,4,46.0
7461,5679,4582,9,23.0
2725,257,8430,4,17.0
7141,7187,1263,5,31.0
68,3844,9965,2,23.0
400,7223,8121,7,99.0
6469,7522,6797,8,31.0
9298,2841,4947,8,93.0
7408,6073,4491,1,44.0
6400,2124,9620,9,23.0
1091,8038,9433,2,4.0
4570,2124,9860,6,61.0
8625,9059,9433,5,97.0
675,3633,4898,5,12.0
1680,4952,2750,8,64.0
7347,4975,9072,3,9.0
7610,7049,7483,5,22.0
8723,5611,6630,8,91.0
6006,2470,6692,10,28.0
6250,6073,7618,6,12.0
5511,3256,4947,8,55.0
2642,1585,97,9,94.0
5809,355,9072,8,90.0
9307,8038,8639,5,4.0
4812,4847,1516,6,58.0
3791,7049,2336,5,79.0
2991,4952,2269,8,19.0
8363,2521,8639,10,15.0
5555,1045,3225,4,48.0
5039,7223,8639,1,33.0
8609,7310,6797,7,27.0
8162,2841,2088,10,23.0
6499,5415,298,2,37.0
6221,4975,5961,3,10.0
7427,4460,9125,6,84.0
7984,740,4491,2,94.0
8998,3844,2750,1,92.0
8509,8344,2928,5,54.0
702,8038,97,9,42.0
6986,9173,7483,4,67.0
1359,7433,6348,2,70.0
7463,9749,4582,1,43.0
921,5611,9805,5,48.0
5549,8587,5961,6,24.0
7601,4975,755,3,20.0
8003,8110,2274,1,12.0
896,5683,7618,4,2.0
4895,5156,8639,5,7.0
6730,3316,3225,8,6.0
4945,7310,9556,6,61.0
3353,4460,8121,2,12.0
5287,3823,9433,9,46.0
5367,9080,97,4,93.0
746,804,3225,3,43.0
9979,8587,1263,10,62.0
490,9360,4491,1,78.0
1900,4975,3044,2,66.0
7726,5679,2750,4,77.0
2207,4460,755,4,1.0
5450,7838,4898,3,70.0
5876,6833,2274,6,50.0
2812,9657,8430,7,58.0
6749,8587,9556,4,3.0
3920,1678,97,4,83.0
1824,9059,2886,7,69.0
9422,3316,7316,3,56.0
9793,8458,9125,4,6.0
3714,5550,204,5,22.0
621,2230,8428,2,3.0
2382,2148,2336,7,85.0
8178,4975,2336,4,14.0
7169,4484,1657,9,11.0
314,5683,7618,8,61.0
1597,1678,9556,9,76.0
3849,1045,204,3,6.0
7042,3985,9433,3,73.0
1883,9657,1657,4,99.0
8808,2470,6692,8,12.0
1573,5156,9620,7,39.0
5684,7838,5781,5,23.0
2574,8110,2088,7,60.0
4691,818,9965,6,1.0
2279,7433,2346,1,30.0
2070,3633,6419,9,10.0
7975,2308,5781,5,88.0
8249,1585,2886,6,40.0
1332,716,2274,9,27.0
6910,2841,8121,6,68.0
8925,1585,97,1,76.0
3266,7537,2750,7,70.0
271,6354,7483,2,76.0
4495,2736,3225,9,97.0
7435,451,2088,10,92.0
7625,7537,814,7,89.0
8745,8587,1657,4,16.0
7163,7433,137,8,5.0
4169,2308,5771,2,27.0
5979,4952,2088,6,9.0
7768,8458,3225,4,32.0
3509,7938,5781,3,80.0
3733,2998,2886,5,98.0
3696,5683,1263,8,85.0
570,2124,2346,1,50.0
2137,2761,204,6,3.0
6270,8587,9965,4,14.0
3253,6354,3044,2,80.0
4550,2998,2088,8,59.0
7402,5683,9072,2,17.0
6095,3633,8430,1,96.0
5756,2723,137,9,93.0
6404,7979,9860,9,1.0
4176,2148,3225,3,26.0
4494,2841,6797,7,63.0
2803,7938,9965,2,58.0
8875,7665,2750,1,65.0
5699,7049,9556,6,32.0
5002,5655,4491,9,63.0
6569,4847,2088,3,99.0
2563,1825,5587,9,39.0
7660,7665,8121,2,33.0
8410,6979,5836,10,97.0
3179,716,5961,7,65.0
5960,2998,5771,7,94.0
2930,818,3225,9,28.0
313,9080,5961,8,55.0
6760,1678,6692,2,65.0
7105,2308,755,7,9.0
7684,9670,4898,2,48.0
2739,2736,298,10,72.0
9745,3316,4120,10,29.0
5397,4332,4582,3,74.0
7515,5161,2336,9,92.0
6322,2998,8428,9,58.0
1460,4085,6797,7,41.0
8809,7433,4491,6,4.0
3812,9360,2346,3,48.0
7477,9670,6692,5,53.0
2211,9670,8428,7,38.0
3981,6072,7316,1,80.0
1905,3387,7316,3,26.0
577,3517,755,8,9.0
3998,9657,1516,5,16.0
7247,6979,3044,1,96.0
6154,5611,137,10,36.0
5477,2470,2088,7,71.0
9662,2230,9433,9,86.0
8095,2951,5771,1,3.0
9944,1825,5961,10,15.0
3840,6073,8639,5,45.0
8692,8587,2088,3,46.0
7466,9059,5771,3,85.0
7096,2998,9125,10,40.0
8510,257,9805,3,46.0
8188,660,9860,3,58.0
4545,2723,3225,2,69.0
7236,8110,204,6,43.0
3219,5161,8121,2,16.0
3641,9360,137,8,55.0
4468,9749,204,10,14.0
4177,4924,9965,6,18.0
1164,3214,8428,2,30.0
8936,6931,4120,10,43.0
229,3517,298,6,9.0
568,3517,9805,5,67.0
8909,6073,3044,6,28.0
2792,7187,298,2,36.0
3261,8863,1263,3,57.0
5651,5586,5771,7,18.0
6053,2841,9965,9,31.0
8164,2761,9072,5,44.0
6684,3256,7618,7,7.0
1623,3010,3044,7,5.0
8068,7433,137,6,79.0
263,629,9805,4,48.0
5151,2521,8430,2,82.0
9833,7433,1657,1,90.0
2884,257,6692,2,20.0
3476,2723,298,5,87.0
6799,5586,6692,10,0.0
8737,3316,2750,9,92.0
6393,2841,2750,2,76.0
5976,9657,5587,6,24.0
3298,2230,9965,9,38.0
5363,9115,814,2,24.0
8149,4332,3225,10,68.0
8628,3316,5587,7,8.0
5255,1045,204,8,30.0
7853,3517,1657,6,26.0
4013,629,2088,7,28.0
9124,7938,7316,3,94.0
8165,5161,2274,5,63.0
5026,4085,2750,9,66.0
5331,9080,9433,6,4.0
4949,716,2750,9,80.0
1356,1825,2346,5,26.0
913,4332,8428,8,24.0
2640,451,4120,8,89.0
8944,7838,4120,1,24.0
6131,5679,8430,3,51.0
7103,7665,8121,9,38.0
9610,7537,6630,3,16.0
4950,7382,4491,7,34.0
1759,7310,1657,7,27.0
4225,4975,8639,2,18.0
1255,8458,5781,2,13.0
4679,8458,4491,4,77.0
3413,5156,6692,7,53.0
2305,3214,3044,7,96.0
2483,660,2346,7,18.0
8870,2091,9805,5,86.0
632,2951,6348,3,88.0
2870,6931,2629,7,55.0
516,5161,298,5,68.0
5339,9360,6797,6,63.0
6829,7938,97,7,19.0
8275,7310,9965,7,41.0
5440,7838,9965,1,99.0
8260,8038,298,4,98.0
132,9749,6630,6,61.0
7380,4924,1657,8,65.0
1463,4315,3225,10,54.0
769,6354,4582,2,99.0
5465,3929,9805,2,61.0
7881,6833,2750,7,34.0
6990,2308,5587,1,77.0
1461,660,2750,3,1.0
3454,2761,2269,6,25.0
2813,740,5781,8,27.0
841,1825,5961,5,48.0
1591,2124,9433,9,50.0
7779,2736,9805,7,91.0
8258,9749,9805,10,1.0
4080,5683,8428,5,8.0
8581,257,6797,6,31.0
4256,9080,2886,6,42.0
2023,4952,204,4,62.0
1592,160,298,9,11.0
8023,1585,755,2,66.0
3724,3929,1263,6,70.0
5661,241,1516,3,84.0
8785,661,5961,4,83.0
6754,1678,4898,4,72.0
9304,4847,9125,2,40.0
1438,7049,2269,6,70.0
6410,5619,1516,8,46.0
5925,1828,9072,4,10.0
6399,4024,4898,9,41.0
4543,7938,5587,4,33.0
4912,4460,298,7,47.0
9452,3214,8639,9,32.0
7215,2124,137,8,39.0
6800,3844,5961,4,33.0
1829,4085,9805,2,37.0
9355,6979,9620,4,38.0
4235,2841,1263,7,28.0
9864,2841,5587,4,42.0
9175,3135,137,10,26.0
7271,7187,5836,9,96.0
5721,6931,1516,3,98.0
2126,629,8430,5,42.0
4206,2124,5587,4,67.0
1434,6931,9556,6,96.0
7772,3010,2886,6,21.0
6849,9173,5771,2,75.0
1974,740,5836,8,49.0
4619,7187,1516,6,69.0
3880,3844,9805,8,11.0
3470,804,7316,9,45.0
1317,6329,2088,7,49.0
4319,2124,2928,8,42.0
3399,2308,9860,4,20.0
5751,4952,5781,2,17.0
2579,3134,4898,3,57.0
2639,4924,9125,6,2.0
6807,2998,5836,3,82.0
6302,4332,9125,9,33.0
4875,5679,5771,1,64.0
432,5683,755,8,48.0
8857,4024,755,2,52.0
9722,8458,4582,4,35.0
202,6833,4120,1,11.0
3677,4893,3044,5,44.0
481,5415,8639,6,19.0
3882,9749,4898,4,24.0
2418,6256,4120,7,25.0
8090,2091,4582,7,3.0
8479,2148,2928,7,87.0
1567,4332,2336,2,69.0
965,4024,2750,10,14.0
8445,804,7618,9,9.0
4542,2736,2346,6,64.0
5738,1678,4898,6,82.0
5850,3387,755,5,75.0
3590,2723,9433,8,49.0
8280,3985,5961,9,30.0
6030,5611,9860,6,13.0
8296,2308,1263,1,86.0
3045,8587,4120,1,26.0
6369,8038,2346,6,90.0
7733,2308,6692,4,9.0
255,629,2629,7,73.0
600,7049,4898,5,52.0
869,2230,6692,8,69.0
8575,5161,3225,4,24.0
6046,4024,2088,10,16.0
4173,5550,6692,3,86.0
671,3844,9965,5,4.0
5382,2230,9072,1,99.0
9786,2308,9433,7,16.0
6764,6931,7483,3,20.0
3602,6833,6630,10,64.0
33,5655,6797,3,63.0
7409,5161,2928,7,41.0
2673,2736,7316,10,83.0
1037,7537,6419,5,84.0
8137,8344,6630,4,45.0
7678,7433,2274,4,28.0
8651,4460,5781,1,15.0
1841,3929,9433,2,17.0
4539,9173,4582,3,26.0
4496,4975,2274,3,94.0
8251,2736,7483,9,78.0
9388,2723,814,4,30.0
6508,7522,755,7,34.0
2985,9749,6692,10,25.0
4696,740,9620,8,58.0
7781,3929,5836,10,89.0
2423,8344,9860,5,41.0
7971,3985,2629,10,10.0
6556,4315,1516,6,34.0
2764,9059,5781,1,24.0
7210,9080,9965,3,49.0
6149,9657,7316,3,64.0
1813,9080,8430,3,96.0
461,7838,1516,1,2.0
9613,804,2346,1,16.0
9862,1825,6692,6,91.0
4453,2308,2346,8,47.0
6670,160,5587,1,80.0
4415,4893,4582,5,86.0
4412,9080,3225,3,53.0
7548,2951,5836,9,48.0
4958,8587,7618,4,91.0
8116,629,4582,1,63.0
6335,5156,1263,10,84.0
6316,3387,4120,1,41.0
8769,6157,2336,7,24.0
3481,3010,2750,2,30.0
4497,6256,5781,10,84.0
6632,8587,9965,8,58.0
1232,355,9860,7,11.0
7913,7049,5587,6,73.0
4299,818,2346,8,72.0
6984,3256,298,4,95.0
3362,9059,755,6,37.0
8686,3134,2274,9,42.0
7827,3134,5587,6,92.0
8074,4924,5836,7,19.0
8315,257,7483,3,72.0
4955,8110,5836,7,55.0
3542,6329,9433,9,83.0
9525,4460,8121,9,79.0
7132,661,7483,6,30.0
5852,6157,2336,7,18.0
4226,451,5587,3,91.0
6608,3135,97,7,24.0
3820,3985,9965,1,70.0
1982,241,4582,10,43.0
9060,740,9072,8,91.0
5016,1825,7483,4,83.0
320,9749,5771,9,38.0
4609,160,6692,2,20.0
9005,6073,6348,4,20.0
3741,7187,9556,3,52.0
8796,2761,2928,10,9.0
3345,4024,4947,10,86.0
6779,6157,2274,1,65.0
6923,9059,9860,2,35.0
1611,4460,9805,4,51.0
951,4315,7483,3,30.0
6648,4484,2088,6,84.0
492,8110,9965,10,30.0
3597,1828,2336,1,80.0
5736,2230,9556,7,5.0
603,160,6692,6,94.0
3381,7223,2088,3,72.0
9366,160,2750,8,64.0
7217,9749,1263,8,88.0
5513,5415,8430,2,53.0
9471,2230,5781,6,18.0
7898,7187,4898,2,41.0
46,1825,9965,8,82.0
7828,2091,5771,9,42.0
8309,5586,298,3,21.0
5245,2736,2088,1,93.0
6284,4332,4947,2,55.0
8600,1825,755,6,83.0
932,241,4898,6,69.0
9913,4924,8430,7,82.0
9151,660,814,10,51.0
8715,2736,5771,8,7.0
1555,629,5961,2,21.0
2226,3214,1263,6,59.0
9772,8110,8430,5,44.0
7298,3387,5587,1,8.0
521,804,9805,2,49.0
6160,2736,814,6,70.0
4078,9115,6419,5,17.0
6832,6072,8428,2,53.0
6226,2521,9805,2,89.0
4527,3633,2928,1,39.0
6989,4460,3044,6,16.0
7153,2951,6630,3,37.0
8766,3929,298,9,66.0
7983,4990,9860,2,99.0
5271,3316,7316,5,32.0
9020,5619,137,1,29.0
522,6931,1263,10,52.0
1193,6354,6692,3,48.0
1888,8038,6797,4,81.0
8700,629,97,1,66.0
5338,3929,2269,5,43.0
3523,7979,6348,4,56.0
1231,629,9805,1,59.0
144,5611,8430,2,75.0
2890,4332,6348,7,51.0
6494,3387,9556,2,51.0
2993,9749,6348,1,11.0
5875,8458,9805,4,52.0
772,7310,6630,4,42.0
6268,3010,7483,4,30.0
1884,6072,2274,7,79.0
7177,4975,9125,1,52.0
6448,6256,8639,2,11.0
2618,9059,6348,10,83.0
8807,3134,9620,2,48.0
1408,2521,4947,6,91.0
4145,257,8639,6,10.0
7547,4024,2886,2,41.0
8685,6329,9620,8,82.0
8067,6256,755,8,46.0
6428,2736,9072,6,10.0
9029,4024,6797,7,51.0
9212,257,9433,3,44.0
4275,2521,9805,1,12.0
3865,160,2750,6,46.0
8933,4315,6630,2,70.0
7580,1825,2750,10,47.0
1023,2521,5587,7,87.0
9208,4085,1263,2,93.0
5296,5550,8430,2,30.0
9982,4847,6419,9,58.0
8166,7049,4582,3,59.0
166,3214,4947,8,72.0
3625,2951,9860,3,50.0
5589,3214,3044,2,94.0
3529,2723,1657,9,68.0
1867,451,2274,6,51.0
4637,3387,2750,5,78.0
8368,9670,8430,6,49.0
7814,1678,9620,7,87.0
8702,2998,1263,3,8.0
5061,8587,2088,3,48.0
8107,3387,9620,1,40.0
910,4332,8428,1,53.0
4931,2998,7618,7,28.0
7530,3134,5961,2,55.0
9818,2470,3044,3,7.0
3063,2230,4898,8,96.0
7897,3844,6630,3,57.0
4342,3214,5771,5,87.0
1977,4924,204,3,35.0
7262,4975,6419,3,55.0
940,4460,137,2,56.0
7478,6833,9965,6,75.0
2635,3010,8428,2,40.0
4581,4315,9805,9,2.0
8649,9115,6419,7,69.0
642,2148,2886,8,37.0
1523,4460,7618,5,59.0
7993,5415,9965,4,13.0
3713,6256,5771,5,89.0
458,4085,2750,2,85.0
5168,2308,6797,3,85.0
8235,9059,5781,1,33.0
5025,5683,4582,6,46.0
5647,1585,755,2,65.0
4445,7979,9965,2,41.0
771,3823,5587,1,2.0
3459,9749,6692,2,71.0
912,7382,6630,1,26.0
9078,2091,298,9,18.0
6720,1828,2274,8,2.0
3323,3134,2088,4,9.0
8387,6256,9433,4,53.0
6471,8110,6630,10,14.0
7362,5611,2269,6,82.0
8263,1045,6630,6,3.0
1462,3134,4491,4,29.0
350,5655,137,7,21.0
3107,8863,7316,1,78.0
80,5161,6419,9,6.0
2490,4024,2346,8,21.0
2199,7665,2629,5,67.0
4834,660,97,4,40.0
7293,8110,2346,6,19.0
8476,9657,4120,4,18.0
8917,160,9805,6,98.0
3519,451,6419,8,96.0
3269,3929,2088,3,26.0
151,6329,97,1,46.0
3414,818,4491,3,24.0
1749,2951,8430,10,94.0
7714,3985,6630,6,87.0
7196,6072,1263,7,70.0
5701,740,5836,4,34.0
9045,9749,7483,4,66.0
8192,9059,9433,7,44.0
623,2308,7618,10,13.0
680,3633,4120,8,37.0
4966,7433,9433,9,68.0
2925,3010,204,2,5.0
4680,3387,3225,1,87.0
8176,2148,9556,8,48.0
2623,2470,2346,6,53.0
3654,3844,4947,9,10.0
7631,3929,5836,5,99.0
9633,3985,137,2,90.0
4480,3010,2088,4,33.0
9230,9749,137,5,8.0
5307,2148,7316,5,35.0
7374,5415,6419,8,1.0
1134,3316,6630,5,23.0
1560,9657,6692,6,22.0
2310,5415,2088,3,85.0
4316,2761,298,4,2.0
1804,818,5587,6,31.0
2249,6073,97,10,86.0
3386,9115,9556,5,30.0
4942,9657,5781,4,5.0
7737,9115,9125,4,18.0
4502,7979,8430,4,38.0
8569,5679,97,5,9.0
2315,5655,4898,5,82.0
3674,5679,2346,8,36.0
7428,4975,6692,6,63.0
6547,7522,204,8,99.0
1262,2148,4491,1,41.0
3409,3256,5961,9,80.0
4714,6931,2750,2,3.0
4200,2951,4582,4,41.0
9687,5679,4120,3,80.0
2778,8458,137,8,35.0
8588,3214,3044,3,40.0
3730,3316,1657,5,18.0
7815,3844,1263,4,3.0
9888,4952,6630,3,31.0
48,2998,9860,4,75.0
915,2470,9556,10,54.0
99,8587,9805,6,78.0
7097,6072,8639,5,7.0
3093,2521,1516,5,53.0
7857,2091,8121,9,11.0
9863,2470,9556,10,73.0
4633,5611,8639,7,46.0
8139,241,4491,5,29.0
8641,8110,8639,1,22.0
169,7522,2269,4,76.0
7562,4975,6419,2,95.0
2033,7223,5961,6,81.0
2956,3134,4120,3,11.0
9654,2470,9620,10,41.0
4396,7187,9556,4,90.0
2339,7979,5771,1,55.0
6530,3517,9620,10,34.0
2654,8110,6348,1,15.0
9253,4893,7618,8,2.0
9951,3010,1263,2,6.0
3987,1825,1516,6,84.0
610,3985,4120,4,95.0
3073,7938,5587,5,44.0
5340,3010,9805,9,33.0
1271,9115,3225,6,10.0
9211,3135,5771,8,75.0
7725,2723,5771,7,69.0
7079,8038,2928,1,22.0
3817,3517,814,4,83.0
3815,3929,204,10,24.0
8144,7310,4898,10,10.0
1225,2470,204,5,73.0
666,451,6797,7,79.0
330,6329,9433,4,26.0
8435,4847,8121,3,13.0
6734,2998,2886,5,34.0
8020,9115,2750,5,88.0
9257,3929,6419,10,52.0
6360,7382,9433,8,77.0
4292,7310,8430,1,86.0
7868,4332,6630,8,85.0
3526,3633,4120,3,60.0
4728,2723,6797,6,38.0
155,4484,6692,10,89.0
4720,3985,9620,5,65.0
6498,9080,2346,3,41.0
2401,1828,2346,3,66.0
2763,2951,2886,5,1.0
6675,1678,8430,2,4.0
5336,3517,8639,5,75.0
3292,8110,6630,1,1.0
8088,6157,2346,10,89.0
2430,7979,9072,3,6.0
3766,2148,3044,7,38.0
5335,9749,6419,2,50.0
6,2308,9620,5,10.0
3768,9173,7618,6,51.0
4393,2124,6797,10,71.0
4279,2124,2629,10,33.0
1110,6329,97,4,42.0
9491,3256,9860,8,20.0
7189,7049,5771,4,50.0
9399,7382,9556,1,99.0
6834,4847,9805,8,65.0
5926,5683,204,6,69.0
3175,7838,4491,2,5.0
4269,4315,8428,2,51.0
6597,2148,2346,9,87.0
5419,7433,1516,2,86.0
9350,4460,1263,6,77.0
5977,7187,2750,9,7.0
1843,7223,4947,4,75.0
8462,7433,298,4,17.0
1732,3985,2886,4,62.0
9390,2951,9620,8,47.0
232,5586,2886,8,14.0
1482,1045,2269,4,42.0
801,6931,6419,5,62.0
9255,818,8428,4,81.0
9915,6354,8639,5,0.0
5945,740,6419,9,57.0
7421,661,97,10,61.0
880,3316,97,10,4.0
6769,451,7483,6,69.0
6293,2148,8430,9,33.0
6041,6072,137,6,78.0
9993,8038,4120,7,3.0
5350,1045,97,7,24.0
2426,804,6797,6,86.0
3903,7382,2088,5,68.0
1309,2470,2269,1,67.0
2880,8458,9125,10,4.0
186,5655,8430,7,30.0
4058,1828,8639,1,19.0
3251,4085,814,6,80.0
7319,629,6348,3,68.0
870,5550,7618,4,88.0
9841,8344,8428,6,47.0
5092,5655,2274,7,91.0
9102,3929,6797,5,25.0
2146,4315,6348,4,78.0
251,6329,2750,7,28.0
222,6072,4898,10,98.0
5233,2723,1516,8,14.0
6339,4460,4582,3,26.0
2208,4332,6797,9,39.0
4185,716,9620,8,30.0
7988,2736,5836,5,81.0
4837,4924,814,9,72.0
739,257,6419,4,5.0
2545,9749,8428,6,62.0
9201,3844,9433,7,25.0
3078,3134,8121,9,1.0
7785,3010,8639,9,53.0
6688,7187,6692,9,46.0
2343,2521,4582,9,54.0
4000,7310,2269,1,36.0
3489,3929,2928,1,57.0
9294,6256,204,2,65.0
9809,257,97,4,31.0
7138,7838,3225,8,69.0
8679,6354,9125,6,34.0
2212,4024,9433,6,68.0
5755,8587,2274,6,2.0
7360,2998,4898,7,48.0
2728,5679,8430,8,16.0
918,818,5961,9,71.0
8473,2230,2928,10,96.0
2421,4975,4491,3,45.0
6047,7522,4120,5,87.0
9541,6931,2088,1,36.0
1028,1825,2346,10,91.0
538,3134,8121,1,43.0
1120,3135,5587,9,53.0
7990,4975,7618,5,85.0
8240,7187,6348,6,13.0
8170,3135,7618,3,52.0
6297,9115,298,6,43.0
4848,160,755,8,31.0
2946,3316,9433,2,25.0
8884,9670,6630,7,74.0
9150,7537,1516,8,95.0
5113,4332,5587,9,35.0
8520,5586,8430,5,32.0
2584,2736,2928,2,51.0
7404,3316,97,4,4.0
2713,241,298,4,13.0
4657,4952,9072,9,41.0
9946,2761,5781,10,53.0
4448,4332,6797,9,30.0
3739,5679,6797,2,83.0
201,257,6348,3,42.0
9564,5619,6419,9,8.0
6971,9059,1263,3,57.0
5817,8458,298,9,35.0
12,1828,7618,2,75.0
7492,2148,1516,9,13.0
5758,9749,9965,9,0.0
7369,4332,2269,7,12.0
4473,3256,5836,4,7.0
4049,6157,7316,3,53.0
2197,355,6797,3,47.0
8469,2951,2336,8,17.0
6896,740,6692,6,83.0
7912,4460,2088,5,14.0
6128,7049,6630,10,13.0
9651,6157,6348,3,95.0
1379,257,97,1,79.0
4644,660,9433,3,62.0
6918,8587,97,9,37.0
2758,355,4947,4,81.0
807,451,8639,4,42.0
3215,7049,755,9,12.0
7033,6072,2886,3,60.0
917,3844,9620,4,2.0
6965,355,1516,2,47.0
8312,5655,2928,8,97.0
7685,5683,298,9,2.0
2737,451,4947,2,33.0
9347,3256,7316,1,67.0
5403,1585,204,9,45.0
2266,7049,9805,1,84.0
5041,818,3044,3,8.0
4032,5683,7483,3,7.0
6451,2124,8430,9,7.0
8592,451,4582,9,26.0
8959,8863,298,2,23.0
875,5161,6797,2,82.0
5207,6073,8430,10,19.0
832,716,97,9,71.0
7934,7665,2274,5,39.0
1562,5550,8430,6,31.0
2155,8863,5587,5,39.0
641,160,8121,8,62.0
640,7433,4947,2,80.0
4325,2124,9433,7,41.0
1200,8344,5836,10,36.0
5653,6256,814,8,47.0
810,3387,5587,4,96.0
721,4460,2346,4,71.0
5885,3134,8430,7,29.0
8915,257,7618,6,78.0
3572,2521,6692,9,72.0
6642,7187,8121,1,60.0
2848,4085,9620,8,48.0
3850,160,8430,9,98.0
5714,6833,137,3,88.0
5348,355,814,6,30.0
3767,4332,137,10,26.0
3693,1678,1516,6,60.0
7043,7310,755,1,65.0
1536,5550,9433,8,82.0
8670,6329,1657,7,32.0
1992,6256,5836,3,15.0
3277,2470,3044,3,88.0
4050,2998,8121,5,21.0
1033,4484,4491,3,53.0
3776,5679,9556,6,60.0
3333,5655,3225,5,16.0
5407,2761,9433,5,64.0
8850,355,6348,10,45.0
193,1825,2750,10,49.0
7358,1825,137,2,17.0
1949,5415,4120,7,66.0
1986,5679,9620,4,86.0
7819,1585,6348,10,49.0
9806,4460,9620,6,77.0
1999,3929,3044,2,69.0
9022,7979,9860,4,46.0
4464,4990,1263,2,53.0
8668,7838,9072,5,13.0
786,6329,1263,1,40.0
6651,2091,2346,10,39.0
2039,2736,7316,2,88.0
1897,2470,9805,6,68.0
9011,7537,8430,6,35.0
2988,257,9860,1,46.0
6220,3929,755,1,28.0
2394,7537,1516,1,62.0
535,661,137,6,9.0
4344,8587,755,10,24.0
2741,5550,5771,6,87.0
2559,4332,7618,6,30.0
831,3387,2750,7,6.0
745,4332,2346,8,56.0
2828,160,2274,5,64.0
3982,8038,2750,9,65.0
6326,3517,8428,9,67.0
9795,818,9805,4,15.0
6966,7665,8639,8,38.0
8982,4484,6797,2,86.0
1214,4975,755,10,49.0
6537,5415,8428,10,12.0
5592,9657,4120,6,75.0
7514,4893,6348,6,51.0
4146,2841,7316,1,91.0
485,4332,298,10,7.0
2175,8587,2750,9,16.0
1636,7223,9433,4,94.0
840,3010,2750,6,45.0
8896,2761,2886,7,25.0
1776,7310,9072,9,83.0
1894,4460,6348,4,76.0
8540,7838,3225,8,83.0
4724,2148,6692,9,39.0
4168,4484,3225,9,94.0
4297,7537,6630,6,4.0
4544,7310,5836,1,65.0
1129,2951,9125,9,89.0
9816,355,9860,3,44.0
1034,4990,5781,5,46.0
1296,9657,4582,8,99.0
6596,4024,4582,3,72.0
4359,3135,2928,2,50.0
7299,9080,4947,6,97.0
1386,1585,5961,7,97.0
8778,9115,8430,8,43.0
2210,1828,1516,8,80.0
5402,3010,2088,6,98.0
4075,8458,2346,9,9.0
1411,1678,7316,1,24.0
145,1585,2886,7,35.0
620,2470,755,10,49.0
7066,2761,2274,9,14.0
2659,7522,3044,2,96.0
188,5679,9860,5,81.0
7745,5611,6630,2,91.0
7544,3134,1516,4,43.0
2464,1585,2269,9,3.0
3828,5619,7618,7,62.0
441,6072,9125,2,35.0
7321,4975,755,3,51.0
6320,7537,4582,4,89.0
3478,7838,2346,5,47.0
1175,8587,9072,7,63.0
1279,4952,9620,5,13.0
5616,2736,6419,1,86.0
339,3135,5781,4,7.0
1477,1825,2886,7,14.0
4469,6931,137,2,3.0
5426,3316,9620,1,65.0
4661,804,7483,5,11.0
9039,5156,8428,1,65.0
9508,8587,6419,2,24.0
9160,4924,137,8,14.0
6054,4484,137,9,66.0
390,9657,6630,9,63.0
1040,1828,814,2,21.0
1609,6354,1657,9,6.0
7780,4847,97,2,94.0
7339,6329,2336,4,42.0
7830,5161,3044,2,33.0
3207,2091,6692,9,42.0
2062,4085,814,7,97.0
2193,3316,8430,10,51.0
